,VenueNames,VenueIds,VenueCategories,VenueLatitudes,VenueLongitudes,NeighborhoodNames,NeighborhoodLatitudes,NeighborhoodLongitudes
5791,Kadimi,4c7bd41a794e224bcb626c28,Indian Sweet Shop,28.62849270812976,77.09823099990575,Fateh Nagar,28.63147,77.10316
5792,Subway,4d355a598c42a1cdb3c0025e,Sandwich Place,28.63002564795519,77.0795407407143,Fateh Nagar,28.63147,77.10316
5793,Tummy Section,4df8c5f8aeb70af3f277ae1d,Clothing Store,28.637393383633043,77.10084647680124,Fateh Nagar,28.63147,77.10316
5794,Celio,4dc2c365d4c07da169ff9445,Clothing Store,28.633257524240953,77.08733623479273,Fateh Nagar,28.63147,77.10316
5795,Barbeque Nation,4bdd4afacd51b71381e73af1,BBQ Joint,28.631140530233587,77.08235938006811,Janakpuri,28.62792,77.0906
5796,Manjeet Chicken,4d29ded76e27a14371db2824,Fried Chicken Joint,28.631451808276633,77.09793841882282,Janakpuri,28.62792,77.0906
5797,Zara | जा़रा,4d874b038de9721ef4576a51,Clothing Store,28.64246808621033,77.10653617124635,Janakpuri,28.62792,77.0906
5798,PVR Cinemas,4db3f83c6a23c31a030dae66,Multiplex,28.642439020761362,77.10650038448208,Janakpuri,28.62792,77.0906
5799,Om Sweets,51fbcad4498ec595015697d7,Indian Restaurant,28.62791929282436,77.10020022282467,Janakpuri,28.62792,77.0906
5800,Pacific Mall,4e195ee662e12640d87ec2a0,Shopping Mall,28.642333976274138,77.10650390377636,Janakpuri,28.62792,77.0906
5801,Pirates of The Grill,4e342f6088772aabd8b494dd,BBQ Joint,28.64437068780949,77.11167380352475,Janakpuri,28.62792,77.0906
5802,Haldiram's,4faf7acce4b09cca61ebfc23,Indian Restaurant,28.6424586594383,77.1065022497266,Janakpuri,28.62792,77.0906
5803,Shiv Murti,4c1650247f7f2d7f39c1e368,Sculpture Garden,28.63638844931407,77.11105120819529,Janakpuri,28.62792,77.0906
5804,Carl's Jr.,56752d6d498e807e1de52cb9,Fast Food Restaurant,28.64223988792683,77.10642659451979,Janakpuri,28.62792,77.0906
5805,Mad Over Donuts,4c7216656b91b7131299f120,Donut Shop,28.6454398758967,77.09256649017334,Janakpuri,28.62792,77.0906
5806,Domino's Pizza,4fa00382e4b008751dcf7687,Pizza Place,28.628443662933357,77.09825457146016,Janakpuri,28.62792,77.0906
5807,Starbucks,5516b6bf498e009720e0a910,Coffee Shop,28.642140194894882,77.10662155044157,Janakpuri,28.62792,77.0906
5808,Mad Over Donuts,4d45924a1928a35d3665c470,Donut Shop,28.64233575995254,77.10649583072777,Janakpuri,28.62792,77.0906
5809,Cafe Coffee Day,4d78e68d71a68cfae0180d86,Café,28.62238761614666,77.08835348979761,Janakpuri,28.62792,77.0906
5810,Gloria Jean's Coffees,4d401304cb84b60c5aa982ab,Café,28.642222516770108,77.10666720344585,Janakpuri,28.62792,77.0906
5811,Pizza Hut,4bf8bf7c5ec320a1175b89d3,Pizza Place,28.636334948394747,77.06293327384657,Janakpuri,28.62792,77.0906
5812,Lifestyle Store,4e199869d22d5122588e18b0,Shopping Mall,28.642456716012106,77.10651248983024,Janakpuri,28.62792,77.0906
5813,Cafe Coffee Day,4bdb9658c79cc92897ad83e9,Café,28.627019959170966,77.09197798880162,Janakpuri,28.62792,77.0906
5814,Over The Top,4fde172ae4b019d6077664da,Restaurant,28.63199591501586,77.0844811305366,Janakpuri,28.62792,77.0906
5815,Berco's,4c6d244746353704142a08bc,Chinese Restaurant,28.630342424976718,77.08124707954654,Janakpuri,28.62792,77.0906
5816,Barista,4c051d62f56c2d7f0b221f66,Coffee Shop,28.634517265687297,77.08393033490213,Janakpuri,28.62792,77.0906
5817,Barista,4c051d1a0d0e0f4737d2049a,Café,28.63633438501865,77.06292522102697,Janakpuri,28.62792,77.0906
5818,Dunkin' Donuts,584ff9a3e9233e01d8b79ea4,Donut Shop,28.642628,77.10658,Janakpuri,28.62792,77.0906
5819,Domino's Pizza,4db98fcd6e818f67a9c16506,Pizza Place,28.63,77.08,Janakpuri,28.62792,77.0906
5820,Gianis Ice Cream,4c2385259a67a593fc28de87,Ice Cream Shop,28.628432003881823,77.09823944983255,Janakpuri,28.62792,77.0906
5821,Cafe Coffee Day,4f361bb0e4b0d408a3055f05,Coffee Shop,28.629794395711727,77.07977118434381,Janakpuri,28.62792,77.0906
5822,Shree Maakhan,5030b74ee4b0b5d01dbf88dc,Indian Restaurant,28.62582502093649,77.06860821257044,Janakpuri,28.62792,77.0906
5823,Spaghetti Kitchen,4d8e10d3788c54816f9e2ffd,Italian Restaurant,28.642186662979878,77.10660453958414,Janakpuri,28.62792,77.0906
5824,PVR Premiere,5340376e11d293f558bf3b95,Multiplex,28.642450976245378,77.10660880282632,Janakpuri,28.62792,77.0906
5825,Cocoa,4ddb9feb7d8b771c0b0267a5,Restaurant,28.642321947670553,77.10677785902901,Janakpuri,28.62792,77.0906
5826,Domino's Pizza,4fd47877e4b0a071e1a700d4,Pizza Place,28.638,77.075,Janakpuri,28.62792,77.0906
5827,Subway,4d355a598c42a1cdb3c0025e,Sandwich Place,28.63002564795519,77.0795407407143,Janakpuri,28.62792,77.0906
5828,Om Sweets,4d45566f3616b60c22a8edc2,Indian Restaurant,28.62845757277508,77.09827869579124,Janakpuri,28.62792,77.0906
5829,Costa Coffee,4ee0cc7fe5fa0be346b11639,Coffee Shop,28.642346058969466,77.10641535587305,Janakpuri,28.62792,77.0906
5830,Lifestyle,4d7f85222ff9b60c1e65bf47,Men's Store,28.642569374490655,77.06868128674905,Janakpuri,28.62792,77.0906
5831,Salt Food Court,4db4077af7b121c29f433ad8,Food Court,28.64247688550462,77.10656411173467,Janakpuri,28.62792,77.0906
5832,KFC,4dbbc3d4815439392f951e94,Fast Food Restaurant,28.64247785090306,77.10656089623558,Janakpuri,28.62792,77.0906
5833,Hari Nagar Clock Tower,4c6d18d2d0869521ad9b0bea,Arcade,28.62523903492467,77.11100063622865,Janakpuri,28.62792,77.0906
5834,Hinglish - The Colonial Cafe,4e7f4e5bb63474966621bd12,Restaurant,28.642616483231667,77.10683575671433,Janakpuri,28.62792,77.0906
5835,Cafe Coffee Day,4c3eec200596c92875e58478,Café,28.636238799424312,77.06291566807039,Janakpuri,28.62792,77.0906
5836,Kadimi,4c7bd41a794e224bcb626c28,Indian Sweet Shop,28.62849270812976,77.09823099990575,Janakpuri,28.62792,77.0906
5837,KFC,4cebb91a0f196dcbea4859ae,Fast Food Restaurant,28.629582535029897,77.08209245773698,Janakpuri,28.62792,77.0906
5838,McDonald's,506b2b61e4b00e0e73d3ca3f,Fast Food Restaurant,28.63629905841804,77.06288580460857,Janakpuri,28.62792,77.0906
5839,Cinepolis Janak,5acf90302a7ab66d70afa358,Movie Theater,28.611002,77.09375,Janakpuri,28.62792,77.0906
5840,Chaayos,5831b26d80e1af60b2564a7d,Tea Room,28.642195,77.106541,Janakpuri,28.62792,77.0906
5841,Cinnabon,4db3fda95da3a76f44352f1c,Bakery,28.64179788407313,77.10767407775724,Janakpuri,28.62792,77.0906
5842,Chicago Pizza,4e1f09f1aeb7fe88ace22d39,Pizza Place,28.642372033203937,77.10837648377533,Janakpuri,28.62792,77.0906
5843,Aggarwal Restuarant,4d7f385a6174a35df64b9603,Indian Restaurant,28.608994097483368,77.1022963208786,Janakpuri,28.62792,77.0906
5844,Lajwanti Garden,4c6d20b2d0869521fbc90bea,Market,28.612087160238296,77.10841233057958,Janakpuri,28.62792,77.0906
5845,T.G.I. Friday's,4bb37ec4715eef3bdc6686bb,American Restaurant,28.65309349836605,77.12315466196104,Kirti Nagar,28.64821,77.14273
5846,Anjlika Pastry Shop,4e5a25b3185036bc29ef9fde,Bakery,28.642520980882544,77.12329387664795,Kirti Nagar,28.64821,77.14273
5847,Bikanervala Naraina,4d661b67c8dbec4a657eebcc,Indian Restaurant,28.630710661779542,77.13812202083017,Kirti Nagar,28.64821,77.14273
5848,Main Market Rajouri Garden,4d84aefef9f3a1cdc475ba64,Market,28.645728604671543,77.12126068889171,Kirti Nagar,28.64821,77.14273
5849,Dunkin' Donuts,5220c7ec11d2731ed59c6c43,Donut Shop,28.65707193648531,77.14668788925331,Kirti Nagar,28.64821,77.14273
5850,Haldiram's,4caf36a939458cfa9e80f89f,Vegetarian / Vegan Restaurant,28.66633602369953,77.14656992314491,Kirti Nagar,28.64821,77.14273
5851,The Beer Cafe,501d0de9e4b0b4a5c9c19ddb,Sports Bar,28.656938531628764,77.14668410940664,Kirti Nagar,28.64821,77.14273
5852,Dunkin' Donuts,50968831e4b075af19f53e2c,Donut Shop,28.666257887024898,77.12628851504051,Kirti Nagar,28.64821,77.14273
5853,Haldirams,51273a26e4b02cfa7c7f5319,Indian Restaurant,28.661252432287558,77.15007571367721,Kirti Nagar,28.64821,77.14273
5854,Starbucks,51fbbb77498eb6703d5594b4,Coffee Shop,28.66632137796053,77.12532303187295,Kirti Nagar,28.64821,77.14273
5855,Moments Mall,4eedfcaba69d8afe6b93f14d,Shopping Mall,28.657001894187555,77.14669456866473,Kirti Nagar,28.64821,77.14273
5856,kirti nagar timber market,4fdc4db9e4b0d60dd85dbaf4,Furniture / Home Store,28.638298831827516,77.1322895450217,Kirti Nagar,28.64821,77.14273
5857,Kirti Nagar Furniture Market,4ce28e1778ddf04d9c5fb198,Furniture / Home Store,28.64517217684013,77.13858166096182,Kirti Nagar,28.64821,77.14273
5858,The California Boulevard,5246ba4511d259d9edecb51f,Diner,28.647734971643725,77.12004976458275,Kirti Nagar,28.64821,77.14273
5859,Pirates Of Grill,4e94717077c82b6a71f10b03,BBQ Joint,28.647457664213135,77.1182942511344,Kirti Nagar,28.64821,77.14273
5860,Domino's Pizza,5267ddd611d24bb9ec8f02c8,Pizza Place,28.65485869320488,77.13745809314699,Kirti Nagar,28.64821,77.14273
5861,KFC,4fb7a350e4b0f61106479a15,Fast Food Restaurant,28.657266855570242,77.14668227182223,Kirti Nagar,28.64821,77.14273
5862,Dunkin' Donuts,51ac9f98498e5c2e4a5bedf7,Donut Shop,28.645401672497883,77.1725799918993,Kirti Nagar,28.64821,77.14273
5863,Bikanerwala,4da087984977236a3f7fc596,Indian Restaurant,28.648670512180882,77.12272854612813,Kirti Nagar,28.64821,77.14273
5864,Aanch,4fb7925de4b0363b12083345,Hookah Bar,28.65105433651816,77.12133934964366,Kirti Nagar,28.64821,77.14273
5865,PUNJABI BAGH CLUB,4ed0e440722e01c582e3c342,Garden Center,28.665349928676275,77.13123333592623,Kirti Nagar,28.64821,77.14273
5866,AMPM Cafè and Bar,5384be95498e49f2a50974fb,Café,28.647697136503293,77.1199503622103,Kirti Nagar,28.64821,77.14273
5867,Subway,501e52cde4b099ff7781306a,Sandwich Place,28.632779632939204,77.13880075545356,Kirti Nagar,28.64821,77.14273
5868,Subway,4fbf6676e4b0d1cc9d4059ac,Sandwich Place,28.670817495742675,77.1340704721884,Kirti Nagar,28.64821,77.14273
5869,Pind Balluchi,4dee86e8e4cd032b18a4d32b,Indian Restaurant,28.647641867628284,77.12035608652683,Kirti Nagar,28.64821,77.14273
5870,Cafe Coffee Day,4c2444cb136d20a12ca6e161,Café,28.662752421383587,77.15463067200761,Kirti Nagar,28.64821,77.14273
5871,McDonald's,4d791545930ef04ddeeec04f,Fast Food Restaurant,28.649892855335075,77.12079131649215,Kirti Nagar,28.64821,77.14273
5872,Khan Chacha,530d8743498e8016afa79e47,Indian Restaurant,28.66615069669746,77.12730056038713,Kirti Nagar,28.64821,77.14273
5873,Cafe Coffee day,4c14ace37f7f2d7f3541e168,Café,28.650191530337402,77.12334869290608,Kirti Nagar,28.64821,77.14273
5874,Barista,4d26ed633c79548188afbf9b,Coffee Shop,28.645457254429314,77.17324777122386,Kirti Nagar,28.64821,77.14273
5875,McDonald's,4d4f94f59ffc236abc7210a7,Fast Food Restaurant,28.66655344978328,77.13485699308306,Kirti Nagar,28.64821,77.14273
5876,Cafe Coffee Day,4c6a15a196f176b04874af36,Arcade,28.633395882868122,77.13868839935418,Kirti Nagar,28.64821,77.14273
5877,Costa Coffee,4f2e753ee4b0124ab97fa7f9,Café,28.65685207364021,77.14649689644789,Kirti Nagar,28.64821,77.14273
5878,Domino's Pizza,5082870ee4b07dd17bc58bf1,Pizza Place,28.65,77.124,Kirti Nagar,28.64821,77.14273
5879,moti nagar,4b8629acf964a520898131e3,Fried Chicken Joint,28.658681419421583,77.14472738973551,Kirti Nagar,28.64821,77.14273
5880,Domino's Pizza,4cb35978aef16dcb96eac754,Pizza Place,28.645,77.169,Kirti Nagar,28.64821,77.14273
5881,Eternity Hotel,4f5540dbe4b0fd69574fbf6d,Hotel,28.654049166854715,77.11732758535626,Kirti Nagar,28.64821,77.14273
5882,PVR Naraina,4d18a577e190721e0a672321,Multiplex,28.632788627326192,77.13889499126269,Kirti Nagar,28.64821,77.14273
5883,Cafe Coffee Day,4c6d336d1585ef3ba47f099e,Café,28.649834123094454,77.12154099560865,Kirti Nagar,28.64821,77.14273
5884,Koenig Inn Deluxe,511e4626e4b07a9f9fd0e324,Hotel,28.650461,77.161518,Kirti Nagar,28.64821,77.14273
5885,Cafe Coffee Day,4d27191f467d6ea8489fb995,Café,28.645621937803906,77.17225468795611,Kirti Nagar,28.64821,77.14273
5886,Wok In the Clouds,4d578f2a8147f04de72b9854,Pub,28.647384257623433,77.1193295511815,Kirti Nagar,28.64821,77.14273
5887,Domino's Pizza,4da6eb534df0260c3e9c09ea,Pizza Place,28.673,77.134,Kirti Nagar,28.64821,77.14273
5888,McDonald's,4d669e0a56746dcb62d048ff,Fast Food Restaurant,28.670275679120355,77.13313038564051,Kirti Nagar,28.64821,77.14273
5889,"Kfc, Rajouri Garden",4e0f15afe4cd27fc7d35b117,Fast Food Restaurant,28.650037822309894,77.12398569193971,Kirti Nagar,28.64821,77.14273
5890,McDonald's,4d5764cbe319a1cd65210434,Fast Food Restaurant,28.649929761886597,77.1209442615509,Kirti Nagar,28.64821,77.14273
5891,Punjab Grill,5121184ee4b0d583560ba390,Indian Restaurant,28.637146983152814,77.11997963508,Kirti Nagar,28.64821,77.14273
5892,Wave Cinemas,4bd51c705631c9b64ab7a330,Multiplex,28.651909317665524,77.12083699868703,Kirti Nagar,28.64821,77.14273
5893,Westgate Mall,4bdee2970ee3a5935f2c32b0,Shopping Mall,28.65301369508126,77.12314476411458,Kirti Nagar,28.64821,77.14273
5894,More Megastore,4f6c743fe4b04cb292cc00bc,Department Store,28.657026393983045,77.14671204418096,Kirti Nagar,28.64821,77.14273
5895,Tom Uncle Maggi Point,4d52a595d7eaa14322e2800f,Food Truck,28.667172277120226,77.09106238099682,Meera Bagh,28.65843,77.08697
5896,Zara | जा़रा,4d874b038de9721ef4576a51,Clothing Store,28.64246808621033,77.10653617124635,Meera Bagh,28.65843,77.08697
5897,PVR Cinemas,4db3f83c6a23c31a030dae66,Multiplex,28.642439020761362,77.10650038448208,Meera Bagh,28.65843,77.08697
5898,Giani's,4ea4300377c8d0ce5eaabb59,Ice Cream Shop,28.665897049299637,77.11155973618405,Meera Bagh,28.65843,77.08697
5899,Mad Over Donuts,4c7216656b91b7131299f120,Donut Shop,28.6454398758967,77.09256649017334,Meera Bagh,28.65843,77.08697
5900,Pirates of The Grill,4e342f6088772aabd8b494dd,BBQ Joint,28.64437068780949,77.11167380352475,Meera Bagh,28.65843,77.08697
5901,Pacific Mall,4e195ee662e12640d87ec2a0,Shopping Mall,28.642333976274138,77.10650390377636,Meera Bagh,28.65843,77.08697
5902,Haldiram's,4faf7acce4b09cca61ebfc23,Indian Restaurant,28.6424586594383,77.1065022497266,Meera Bagh,28.65843,77.08697
5903,Carl's Jr.,56752d6d498e807e1de52cb9,Fast Food Restaurant,28.64223988792683,77.10642659451979,Meera Bagh,28.65843,77.08697
5904,Starbucks,5516b6bf498e009720e0a910,Coffee Shop,28.642140194894882,77.10662155044157,Meera Bagh,28.65843,77.08697
5905,Mad Over Donuts,4d45924a1928a35d3665c470,Donut Shop,28.64233575995254,77.10649583072777,Meera Bagh,28.65843,77.08697
5906,Gloria Jean's Coffees,4d401304cb84b60c5aa982ab,Café,28.642222516770108,77.10666720344585,Meera Bagh,28.65843,77.08697
5907,Subway,4e3ed0851f6e844231f76da2,Sandwich Place,28.669998687157534,77.10254635497834,Meera Bagh,28.65843,77.08697
5908,Lifestyle Store,4e199869d22d5122588e18b0,Shopping Mall,28.642456716012106,77.10651248983024,Meera Bagh,28.65843,77.08697
5909,Radisson Blu Hotel,4d4abf18183f224b4277eba8,Hotel,28.667260749777757,77.09125757217407,Meera Bagh,28.65843,77.08697
5910,Domino's Pizza,4dc16e4945dd472e9b772e33,Pizza Place,28.665876538863454,77.11157900162246,Meera Bagh,28.65843,77.08697
5911,McDonald's,50ead21de4b0a5a08085c781,Fast Food Restaurant,28.663472202540927,77.09213580438085,Meera Bagh,28.65843,77.08697
5912,Baljeet's Amritsari Koolcha,4e8c107129c22b68ab13ab66,Indian Restaurant,28.665767615843567,77.10048120324235,Meera Bagh,28.65843,77.08697
5913,Dunkin' Donuts,584ff9a3e9233e01d8b79ea4,Donut Shop,28.642628,77.10658,Meera Bagh,28.65843,77.08697
5914,Café Coffee Day,4c6a8593cff29521f391265e,Coffee Shop,28.67000900551333,77.10248035989041,Meera Bagh,28.65843,77.08697
5915,Pizza Hut,4cf4fedfe9425481dab17dc5,Pizza Place,28.670320944241883,77.10385291690511,Meera Bagh,28.65843,77.08697
5916,Lifestyle,4d7f85222ff9b60c1e65bf47,Men's Store,28.642569374490655,77.06868128674905,Meera Bagh,28.65843,77.08697
5917,Spaghetti Kitchen,4d8e10d3788c54816f9e2ffd,Italian Restaurant,28.642186662979878,77.10660453958414,Meera Bagh,28.65843,77.08697
5918,PVR Premiere,5340376e11d293f558bf3b95,Multiplex,28.642450976245378,77.10660880282632,Meera Bagh,28.65843,77.08697
5919,Cocoa,4ddb9feb7d8b771c0b0267a5,Restaurant,28.642321947670553,77.10677785902901,Meera Bagh,28.65843,77.08697
5920,Costa Coffee,4ee0cc7fe5fa0be346b11639,Coffee Shop,28.642346058969466,77.10641535587305,Meera Bagh,28.65843,77.08697
5921,Salt Food Court,4db4077af7b121c29f433ad8,Food Court,28.64247688550462,77.10656411173467,Meera Bagh,28.65843,77.08697
5922,Barista,4c051d62f56c2d7f0b221f66,Coffee Shop,28.634517265687297,77.08393033490213,Meera Bagh,28.65843,77.08697
5923,Domino's Pizza,4fd47877e4b0a071e1a700d4,Pizza Place,28.638,77.075,Meera Bagh,28.65843,77.08697
5924,KFC,4dbbc3d4815439392f951e94,Fast Food Restaurant,28.64247785090306,77.10656089623558,Meera Bagh,28.65843,77.08697
5925,Over The Top,4fde172ae4b019d6077664da,Restaurant,28.63199591501586,77.0844811305366,Meera Bagh,28.65843,77.08697
5926,Hinglish - The Colonial Cafe,4e7f4e5bb63474966621bd12,Restaurant,28.642616483231667,77.10683575671433,Meera Bagh,28.65843,77.08697
5927,indyaki,4fad4f94e4b0d4398d92b4ab,Indian Restaurant,28.667241081097615,77.09125346230128,Meera Bagh,28.65843,77.08697
5928,Level 2,50a3165de4b056e2fec586a1,Coffee Shop,28.667418932471662,77.09147264342313,Meera Bagh,28.65843,77.08697
5929,Little Chef,4d6b425792f6b60c9ad59ee0,Chinese Restaurant,28.66999994086598,77.10145900996454,Meera Bagh,28.65843,77.08697
5930,Juice corner,4efdb2cf6da1cd0356c29773,Juice Bar,28.678394583342993,77.08382916808263,Meera Bagh,28.65843,77.08697
5931,Asian Garden,4e889b4477c884657687aaf5,Indian Restaurant,28.6396610957567,77.07448211079559,Meera Bagh,28.65843,77.08697
5932,Udyog Nagar Metro Station,51492139e4b08b3e7d83f832,Light Rail Station,28.6810250282874,77.08091497421265,Meera Bagh,28.65843,77.08697
5933,Tummy Section,4df8c5f8aeb70af3f277ae1d,Clothing Store,28.637393383633043,77.10084647680124,Meera Bagh,28.65843,77.08697
5934,Celio,4dc2c365d4c07da169ff9445,Clothing Store,28.633257524240953,77.08733623479273,Meera Bagh,28.65843,77.08697
5935,T.G.I. Friday's,4bb37ec4715eef3bdc6686bb,American Restaurant,28.65309349836605,77.12315466196104,Moti Nagar,28.65673,77.12961
5936,Main Market Rajouri Garden,4d84aefef9f3a1cdc475ba64,Market,28.645728604671543,77.12126068889171,Moti Nagar,28.65673,77.12961
5937,Dunkin' Donuts,50968831e4b075af19f53e2c,Donut Shop,28.666257887024898,77.12628851504051,Moti Nagar,28.65673,77.12961
5938,Anjlika Pastry Shop,4e5a25b3185036bc29ef9fde,Bakery,28.642520980882544,77.12329387664795,Moti Nagar,28.65673,77.12961
5939,Starbucks,51fbbb77498eb6703d5594b4,Coffee Shop,28.66632137796053,77.12532303187295,Moti Nagar,28.65673,77.12961
5940,Zara | जा़रा,4d874b038de9721ef4576a51,Clothing Store,28.64246808621033,77.10653617124635,Moti Nagar,28.65673,77.12961
5941,Giani's,4ea4300377c8d0ce5eaabb59,Ice Cream Shop,28.665897049299637,77.11155973618405,Moti Nagar,28.65673,77.12961
5942,Pirates of The Grill,4e342f6088772aabd8b494dd,BBQ Joint,28.64437068780949,77.11167380352475,Moti Nagar,28.65673,77.12961
5943,Haldiram's,4caf36a939458cfa9e80f89f,Vegetarian / Vegan Restaurant,28.66633602369953,77.14656992314491,Moti Nagar,28.65673,77.12961
5944,PVR Cinemas,4db3f83c6a23c31a030dae66,Multiplex,28.642439020761362,77.10650038448208,Moti Nagar,28.65673,77.12961
5945,PUNJABI BAGH CLUB,4ed0e440722e01c582e3c342,Garden Center,28.665349928676275,77.13123333592623,Moti Nagar,28.65673,77.12961
5946,The California Boulevard,5246ba4511d259d9edecb51f,Diner,28.647734971643725,77.12004976458275,Moti Nagar,28.65673,77.12961
5947,Dunkin' Donuts,5220c7ec11d2731ed59c6c43,Donut Shop,28.65707193648531,77.14668788925331,Moti Nagar,28.65673,77.12961
5948,Pirates Of Grill,4e94717077c82b6a71f10b03,BBQ Joint,28.647457664213135,77.1182942511344,Moti Nagar,28.65673,77.12961
5949,Aanch,4fb7925de4b0363b12083345,Hookah Bar,28.65105433651816,77.12133934964366,Moti Nagar,28.65673,77.12961
5950,Pacific Mall,4e195ee662e12640d87ec2a0,Shopping Mall,28.642333976274138,77.10650390377636,Moti Nagar,28.65673,77.12961
5951,Bikanerwala,4da087984977236a3f7fc596,Indian Restaurant,28.648670512180882,77.12272854612813,Moti Nagar,28.65673,77.12961
5952,Subway,4fbf6676e4b0d1cc9d4059ac,Sandwich Place,28.670817495742675,77.1340704721884,Moti Nagar,28.65673,77.12961
5953,Haldiram's,4faf7acce4b09cca61ebfc23,Indian Restaurant,28.6424586594383,77.1065022497266,Moti Nagar,28.65673,77.12961
5954,Khan Chacha,530d8743498e8016afa79e47,Indian Restaurant,28.66615069669746,77.12730056038713,Moti Nagar,28.65673,77.12961
5955,AMPM Cafè and Bar,5384be95498e49f2a50974fb,Café,28.647697136503293,77.1199503622103,Moti Nagar,28.65673,77.12961
5956,Haldirams,51273a26e4b02cfa7c7f5319,Indian Restaurant,28.661252432287558,77.15007571367721,Moti Nagar,28.65673,77.12961
5957,The Beer Cafe,501d0de9e4b0b4a5c9c19ddb,Sports Bar,28.656938531628764,77.14668410940664,Moti Nagar,28.65673,77.12961
5958,Pind Balluchi,4dee86e8e4cd032b18a4d32b,Indian Restaurant,28.647641867628284,77.12035608652683,Moti Nagar,28.65673,77.12961
